561	v3 v2 v1
506	v4 v3 v2
427	v5 v4 v3
351	^3 ^4 ^5
331	^3 v2 v1
327	^2 ^3 ^4
319	^4 v3 v2
309	^6 v5 v4
295	^1 ^2 ^3
276	v2 v1 v7
264	v1 ^2 ^3
256	^5 v4 v3
251	v3 v2 ^3
241	^5 ^6 v5
237	^4 ^5 ^6
210	v2 ^3 ^4
209	v1 v7 ^1
208	^6 ^7 ^1
206	v7 ^1 ^2
200	v2 v1 ^2
192	v7 v6 v5
183	v6 v5 v4
175	v2 v1 1
160	^3 ^4 v3
151	^2 ^3 v2
144	v3 ^4 ^5
144	v4 v3 ^4
130	v1 v7 v6
125	^7 ^1 ^2
125	^5 v3 v1
117	v2 ^3 v1
112	^1 v7 v6
111	^2 v1 v7
111	^6 v5 v3
108	v2 ^3 v2
104	v5 ^6 v5
98	^4 ^5 v4
97	^5 ^6 ^7
94	^3 v2 ^3
94	^1 v7 ^1
94	v5 ^6 ^7
92	5 v4 v3
91	^2 ^3 v1
91	v5 v4 ^5
90	1 ^2 ^3
88	v5 v4+ ^5
87	^3 ^5 v4
85	^1 ^2 v1
84	^6 v5 5
81	v1 1 v7
79	v3 v1 ^2
77	v6 v5 ^6
77	^4 ^6 v5
76	v7- v6 v5
76	v2 v1 ^3
76	v1 ^3 v2
74	v1 1 ^3
74	^5 v3 v2
73	v5 v3 v1
72	v4+ ^5 ^6
71	1 ^3 ^5
71	3 ^4 ^5
71	v1 1 ^2
71	1 1 1
70	v6 ^7 ^1
69	^4 ^5 v3
69	^6 v4 v2
68	^1 ^3 v2
67	v1 ^3 ^5
67	^7- v6 v5
66	^1 1 1
65	5 ^6 v5
65	^4 ^5 5
65	v1 1 1
64	v3 ^4 v2
64	v1 v7 ^2
64	v7 ^1 1
63	v7 ^2 v1
63	^1 ^3 ^5
62	^3 v1 1
62	v3 ^4 v3
62	v2 v1 5
62	1 v7 ^1
61	v5 ^1 ^3
61	^5 5 v4
59	v5 ^1 ^2
59	^6 6 v5
59	^2 v1 1
59	3 v2 v1
57	v4 ^5 ^6
57	^1 v7- v6
57	^2 ^3 3
55	^6 v5 ^6
55	^4 v3 ^4
55	v2 ^4 v3
54	v5 5 ^6
54	2 ^3 ^4
54	^7 ^1 1
53	v2 v7 ^1
53	^1 v6 v5
52	^5 5 5
52	v5 v3 ^4
51	v4 v3 ^5
51	^5 v4+ ^5
