"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":3429.2800000403076},{""page_index"":1,""viewing_time"":25939.4499999471},{""page_index"":2,""viewing_time"":4663.720000069588}]","34033.42500003055","instructions","0","34037","0.0-0.0","68129","","",""
"","215588.160000043","survey-text","1","249636","0.0-1.0","68129","{""Q0"":""47"",""Q1"":""Incomplete Bachelor of Music"",""Q2"":""numbers and moveable do"",""Q3"":""no"",""Q4"":""3 semesters plus self taught"",""Q5"":""0""}","",""
"[{""page_index"":0,""viewing_time"":5455.680000013672},{""page_index"":1,""viewing_time"":14198.545000050217},{""page_index"":2,""viewing_time"":2536.5250000031665}]","22191.2800000282","instructions","2","271829","0.0-2.0","68129","","",""
"","18282.990000094287","audio-button-response","3","290120","0.0-3.0","68129","","stimuli/c-do.mp3","12"
"","24967.645000084303","audio-button-response","4","315091","0.0-4.0","68129","","stimuli/a-le.mp3","0"
"[{""page_index"":0,""viewing_time"":5996.554999961518},{""page_index"":1,""viewing_time"":2549.684999976307}]","8546.734999981709","instructions","5","323638","0.0-5.0","68129","","",""
"","19341.00999997463","audio-button-response","6","342984","0.0-6.0-0.0","68129","","stimuli/e-le.mp3","7"
"","13997.159999911673","audio-button-response","7","356985","0.0-6.0-0.1","68129","","stimuli/e-me.mp3","12"
"","16826.585000031628","audio-button-response","8","373815","0.0-6.0-0.2","68129","","stimuli/e-ra.mp3","12"
"","null","audio-button-response","9","393820","0.0-6.0-0.3","68129","","stimuli/a-mi.mp3","null"
"","null","audio-button-response","10","413824","0.0-6.0-0.4","68129","","stimuli/e-mi.mp3","null"
"","782.5200000079349","audio-button-response","11","414610","0.0-6.0-0.5","68129","","stimuli/c-do8.mp3","12"
"","12522.890000022016","audio-button-response","12","427136","0.0-6.0-0.6","68129","","stimuli/a-do.mp3","12"
"","18066.570000024512","audio-button-response","13","445206","0.0-6.0-0.7","68129","","stimuli/a-re.mp3","5"
"","14852.910000015981","audio-button-response","14","460063","0.0-6.0-0.8","68129","","stimuli/a-sol.mp3","7"
"","null","audio-button-response","15","480066","0.0-6.0-0.9","68129","","stimuli/a-me.mp3","null"
"","518.3349999133497","audio-button-response","16","480587","0.0-6.0-0.10","68129","","stimuli/c-re.mp3","3"
"","11778.990000020713","audio-button-response","17","492370","0.0-6.0-0.11","68129","","stimuli/e-fa.mp3","12"
"","18067.164999898523","audio-button-response","18","510441","0.0-6.0-0.12","68129","","stimuli/c-ti.mp3","11"
"","5708.450000034645","audio-button-response","19","516153","0.0-6.0-0.13","68129","","stimuli/e-di.mp3","11"
"","19766.23000006657","audio-button-response","20","535922","0.0-6.0-0.14","68129","","stimuli/e-fi.mp3","8"
"","17080.13499993831","audio-button-response","21","553005","0.0-6.0-0.15","68129","","stimuli/e-ti.mp3","8"
"","12762.890000012703","audio-button-response","22","565771","0.0-6.0-0.16","68129","","stimuli/c-sol.mp3","12"
"","17864.560000016354","audio-button-response","23","583639","0.0-6.0-0.17","68129","","stimuli/c-fi.mp3","12"
"","18693.42499994673","audio-button-response","24","602336","0.0-6.0-0.18","68129","","stimuli/c-fa.mp3","2"
"","17783.369999960996","audio-button-response","25","620123","0.0-6.0-0.19","68129","","stimuli/c-ra.mp3","5"
"","16600.67000007257","audio-button-response","26","636727","0.0-6.0-0.20","68129","","stimuli/e-te.mp3","7"
"","14251.315000001341","audio-button-response","27","650981","0.0-6.0-0.21","68129","","stimuli/c-le.mp3","6"
"","12547.079999931157","audio-button-response","28","663532","0.0-6.0-0.22","68129","","stimuli/c-la.mp3","7"
"","null","audio-button-response","29","683536","0.0-6.0-0.23","68129","","stimuli/c-mi.mp3","null"
"","737.239999929443","audio-button-response","30","684276","0.0-6.0-0.24","68129","","stimuli/a-te.mp3","9"
"","8415.249999961816","audio-button-response","31","692694","0.0-6.0-0.25","68129","","stimuli/e-do.mp3","12"
"","12427.905000047758","audio-button-response","32","705125","0.0-6.0-0.26","68129","","stimuli/a-le.mp3","7"
"","16680.799999972805","audio-button-response","33","721809","0.0-6.0-0.27","68129","","stimuli/a-la.mp3","2"
"","9715.274999965914","audio-button-response","34","731527","0.0-6.0-0.28","68129","","stimuli/c-do.mp3","0"
"","11971.600000048056","audio-button-response","35","743501","0.0-6.0-0.29","68129","","stimuli/e-sol.mp3","0"
"","17099.47499993723","audio-button-response","36","760604","0.0-6.0-0.30","68129","","stimuli/a-fi.mp3","3"
"","11264.81999992393","audio-button-response","37","771872","0.0-6.0-0.31","68129","","stimuli/a-do8.mp3","12"
"","10716.645000036806","audio-button-response","38","782592","0.0-6.0-0.32","68129","","stimuli/a-ti.mp3","3"
"","18542.78500005603","audio-button-response","39","801139","0.0-6.0-0.33","68129","","stimuli/e-la.mp3","12"
"","18782.435000059195","audio-button-response","40","819924","0.0-6.0-0.34","68129","","stimuli/a-fa.mp3","5"
"","9987.674999982119","audio-button-response","41","829915","0.0-6.0-0.35","68129","","stimuli/e-do8.mp3","12"
"","16003.08000005316","audio-button-response","42","845922","0.0-6.0-0.36","68129","","stimuli/c-me.mp3","1"
"","18787.23000001628","audio-button-response","43","864713","0.0-6.0-0.37","68129","","stimuli/e-re.mp3","4"
"","19182.879999978468","audio-button-response","44","883898","0.0-6.0-0.38","68129","","stimuli/a-ra.mp3","0"
"","31970.259999972768","survey-text","45","915871","0.0-7.0","68129","{""Q0"":""47""}","",""
"[{""page_index"":0,""viewing_time"":9230.364999966696}]","9231.064999941736","instructions","46","925103","0.0-8.0","68129","","",""
