"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":1729.7799999942072},{""page_index"":1,""viewing_time"":3993.225000012899},{""page_index"":2,""viewing_time"":2081.355000002077}]","7804.685000010068","instructions","0","7805","0.0-0.0","26440","","",""
"","51998.44500000472","survey-text","1","59802","0.0-1.0","26440","{""Q0"":""48"",""Q1"":""Associate Professor"",""Q2"":""moveable-do, and numbers kind of "",""Q3"":""No"",""Q4"":""60"",""Q5"":""6""}","",""
"[{""page_index"":0,""viewing_time"":7930.414999980712},{""page_index"":1,""viewing_time"":7098.920000018552},{""page_index"":2,""viewing_time"":1642.8149999992456}]","16672.39999998128","instructions","2","76474","0.0-2.0","26440","","",""
"","9224.065000016708","audio-button-response","3","85700","0.0-3.0","26440","","stimuli/c-do.mp3","0"
"","15096.970000013243","audio-button-response","4","100797","0.0-4.0","26440","","stimuli/a-le.mp3","8"
"[{""page_index"":0,""viewing_time"":4521.85499999905},{""page_index"":1,""viewing_time"":5557.849999982864}]","10079.999999987194","instructions","5","110876","0.0-5.0","26440","","",""
"","10574.345000000903","audio-button-response","6","121451","0.0-6.0-0.0","26440","","stimuli/e-me.mp3","7"
"","8830.509999999776","audio-button-response","7","130283","0.0-6.0-0.1","26440","","stimuli/e-do8.mp3","12"
"","11002.254999999423","audio-button-response","8","141285","0.0-6.0-0.2","26440","","stimuli/a-me.mp3","10"
"","11913.410000008298","audio-button-response","9","153199","0.0-6.0-0.3","26440","","stimuli/c-fa.mp3","4"
"","7784.045000007609","audio-button-response","10","160984","0.0-6.0-0.4","26440","","stimuli/c-do8.mp3","12"
"","8257.110000005923","audio-button-response","11","169241","0.0-6.0-0.5","26440","","stimuli/e-re.mp3","2"
"","9055.61999999918","audio-button-response","12","178297","0.0-6.0-0.6","26440","","stimuli/c-le.mp3","1"
"","10586.084999988088","audio-button-response","13","188884","0.0-6.0-0.7","26440","","stimuli/e-fi.mp3","7"
"","7986.765000008745","audio-button-response","14","196871","0.0-6.0-0.8","26440","","stimuli/e-mi.mp3","2"
"","8425.640000001295","audio-button-response","15","205297","0.0-6.0-0.9","26440","","stimuli/a-sol.mp3","7"
"","10484.735000005458","audio-button-response","16","215782","0.0-6.0-0.10","26440","","stimuli/a-fa.mp3","5"
"","8234.155000012834","audio-button-response","17","224017","0.0-6.0-0.11","26440","","stimuli/a-ti.mp3","11"
"","11170.845000015106","audio-button-response","18","235188","0.0-6.0-0.12","26440","","stimuli/a-la.mp3","9"
"","10271.535000007134","audio-button-response","19","245460","0.0-6.0-0.13","26440","","stimuli/c-sol.mp3","5"
"","9853.330000012647","audio-button-response","20","255314","0.0-6.0-0.14","26440","","stimuli/e-ra.mp3","1"
"","9202.10500000394","audio-button-response","21","264516","0.0-6.0-0.15","26440","","stimuli/e-le.mp3","9"
"","8211.790000001201","audio-button-response","22","272729","0.0-6.0-0.16","26440","","stimuli/a-do.mp3","0"
"","8617.094999994151","audio-button-response","23","281346","0.0-6.0-0.17","26440","","stimuli/c-fi.mp3","8"
"","7727.8799999912735","audio-button-response","24","289075","0.0-6.0-0.18","26440","","stimuli/e-do.mp3","0"
"","7750.480000016978","audio-button-response","25","296826","0.0-6.0-0.19","26440","","stimuli/e-fa.mp3","5"
"","8707.324999995762","audio-button-response","26","305534","0.0-6.0-0.20","26440","","stimuli/e-te.mp3","8"
"","7537.029999977676","audio-button-response","27","313071","0.0-6.0-0.21","26440","","stimuli/c-ti.mp3","11"
"","8717.769999988377","audio-button-response","28","321789","0.0-6.0-0.22","26440","","stimuli/c-re.mp3","2"
"","11103.354999999283","audio-button-response","29","332893","0.0-6.0-0.23","26440","","stimuli/a-ra.mp3","5"
"","8200.98500000313","audio-button-response","30","341095","0.0-6.0-0.24","26440","","stimuli/a-mi.mp3","4"
"","7581.635000009555","audio-button-response","31","348677","0.0-6.0-0.25","26440","","stimuli/c-do.mp3","0"
"","9190.770000015618","audio-button-response","32","357868","0.0-6.0-0.26","26440","","stimuli/c-me.mp3","8"
"","9168.13999999431","audio-button-response","33","367037","0.0-6.0-0.27","26440","","stimuli/a-re.mp3","2"
"","7469.314999994822","audio-button-response","34","374507","0.0-6.0-0.28","26440","","stimuli/e-ti.mp3","11"
"","12284.444999997504","audio-button-response","35","386791","0.0-6.0-0.29","26440","","stimuli/a-te.mp3","7"
"","10822.259999986272","audio-button-response","36","397614","0.0-6.0-0.30","26440","","stimuli/c-la.mp3","3"
"","8751.64999999106","audio-button-response","37","406366","0.0-6.0-0.31","26440","","stimuli/a-le.mp3","5"
"","11823.674999992363","audio-button-response","38","418190","0.0-6.0-0.32","26440","","stimuli/e-la.mp3","7"
"","7626.929999998538","audio-button-response","39","425817","0.0-6.0-0.33","26440","","stimuli/e-sol.mp3","7"
"","10597.049999982119","audio-button-response","40","436415","0.0-6.0-0.34","26440","","stimuli/c-mi.mp3","7"
"","10012.025000003632","audio-button-response","41","446427","0.0-6.0-0.35","26440","","stimuli/c-ra.mp3","6"
"","2113.324999983888","audio-button-response","42","448542","0.0-6.0-0.36","26440","","stimuli/e-di.mp3","6"
"","8144.440000003669","audio-button-response","43","456687","0.0-6.0-0.37","26440","","stimuli/a-do8.mp3","12"
"","11170.559999998659","audio-button-response","44","467858","0.0-6.0-0.38","26440","","stimuli/a-fi.mp3","3"
"","16042.599999986123","survey-text","45","483901","0.0-7.0","26440","{""Q0"":""""}","",""
"[{""page_index"":0,""viewing_time"":3273.2750000141095}]","3273.459999996703","instructions","46","487174","0.0-8.0","26440","","",""
