"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","key_press","response_sequence","melody"
"","8489","audio-button-response","41","2312838","0.0-11.0-0.30","26283","","stimuli/long/c-mi.mp3","5","","",""
"","8901","audio-button-response","42","2321740","0.0-11.0-0.31","26283","","stimuli/long/e-mi.mp3","4","","",""
"","8629","audio-button-response","43","2330371","0.0-11.0-0.32","26283","","stimuli/long/e-te.mp3","5","","",""
"","9100","audio-button-response","44","2339473","0.0-11.0-0.33","26283","","stimuli/long/a-mi.mp3","4","","",""
"","7826","audio-button-response","45","2347299","0.0-11.0-0.34","26283","","stimuli/long/a-do8.mp3","12","","",""
"","7793","audio-button-response","46","2355093","0.0-11.0-0.35","26283","","stimuli/long/e-ra.mp3","3","","",""
"","7523","audio-button-response","47","2362619","0.0-11.0-0.36","26283","","stimuli/long/e-ti.mp3","11","","",""
"","8275","audio-button-response","48","2370895","0.0-11.0-0.37","26283","","stimuli/long/a-ti.mp3","11","","",""
"[{""page_index"":0,""viewing_time"":23548},{""page_index"":1,""viewing_time"":2790}]","26338","instructions","49","2397235","0.0-12.0","26283","","","","","",""
"","null","audio-keyboard-response","50","2406302","0.0-13.0-0.0","26283","","new_stimuli/mp3/melody_^1_^2+_.mp3","","null","",""
"","916","html-button-response","51","2407218","0.0-13.0-1.0","26283","","<p>Which tone was played first after the cadence?</p>","0","","1","new_stimuli/mp3/melody_^1_^2+_.mp3"
"","1283","html-button-response","52","2408502","0.0-13.0-2.0","26283","","<p>Which tone was played second after the cadence?</p>","3","","2","new_stimuli/mp3/melody_^1_^2+_.mp3"
"","null","audio-keyboard-response","53","2417621","0.0-13.0-0.1","26283","","new_stimuli/mp3/melody_v2_v1_.mp3","","null","",""
"","1706","html-button-response","54","2419329","0.0-13.0-1.1","26283","","<p>Which tone was played first after the cadence?</p>","2","","1","new_stimuli/mp3/melody_v2_v1_.mp3"
"","620","html-button-response","55","2419950","0.0-13.0-2.1","26283","","<p>Which tone was played second after the cadence?</p>","0","","2","new_stimuli/mp3/melody_v2_v1_.mp3"
"","null","audio-keyboard-response","56","2429302","0.0-13.0-0.2","26283","","new_stimuli/mp3/melody_3_^6_buffer.mp3","","null","",""
"","935","html-button-response","57","2430238","0.0-13.0-1.2","26283","","<p>Which tone was played first after the cadence?</p>","7","","1","new_stimuli/mp3/melody_3_^6_buffer.mp3"
"","656","html-button-response","58","2430896","0.0-13.0-2.2","26283","","<p>Which tone was played second after the cadence?</p>","12","","2","new_stimuli/mp3/melody_3_^6_buffer.mp3"
"","null","audio-keyboard-response","59","2440131","0.0-13.0-0.3","26283","","new_stimuli/mp3/melody_^5_^1+_.mp3","","null","",""
"","1405","html-button-response","60","2441538","0.0-13.0-1.3","26283","","<p>Which tone was played first after the cadence?</p>","7","","1","new_stimuli/mp3/melody_^5_^1+_.mp3"
"","2955","html-button-response","61","2444494","0.0-13.0-2.3","26283","","<p>Which tone was played second after the cadence?</p>","1","","2","new_stimuli/mp3/melody_^5_^1+_.mp3"
"","null","audio-keyboard-response","62","2453729","0.0-13.0-0.4","26283","","new_stimuli/mp3/melody_v5_v1+_.mp3","","null","",""
"","1239","html-button-response","63","2454969","0.0-13.0-1.4","26283","","<p>Which tone was played first after the cadence?</p>","11","","1","new_stimuli/mp3/melody_v5_v1+_.mp3"
"","842","html-button-response","64","2455812","0.0-13.0-2.4","26283","","<p>Which tone was played second after the cadence?</p>","5","","2","new_stimuli/mp3/melody_v5_v1+_.mp3"
"","null","audio-keyboard-response","65","2465069","0.0-13.0-0.5","26283","","new_stimuli/mp3/melody_v3_v2_buffer.mp3","","null","",""
"","1326","html-button-response","66","2466396","0.0-13.0-1.5","26283","","<p>Which tone was played first after the cadence?</p>","4","","1","new_stimuli/mp3/melody_v3_v2_buffer.mp3"
"","596","html-button-response","67","2466994","0.0-13.0-2.5","26283","","<p>Which tone was played second after the cadence?</p>","2","","2","new_stimuli/mp3/melody_v3_v2_buffer.mp3"
"","null","audio-keyboard-response","68","2476515","0.0-13.0-0.6","26283","","new_stimuli/mp3/melody_^3_v4+_buffer.mp3","","null","",""
"","1188","html-button-response","69","2477704","0.0-13.0-1.6","26283","","<p>Which tone was played first after the cadence?</p>","10","","1","new_stimuli/mp3/melody_^3_v4+_buffer.mp3"
"","703","html-button-response","70","2478407","0.0-13.0-2.6","26283","","<p>Which tone was played second after the cadence?</p>","12","","2","new_stimuli/mp3/melody_^3_v4+_buffer.mp3"
"","null","audio-keyboard-response","71","2487629","0.0-13.0-0.7","26283","","new_stimuli/mp3/melody_^2_v7-_.mp3","","null","",""
"","1235","html-button-response","72","2488864","0.0-13.0-1.7","26283","","<p>Which tone was played first after the cadence?</p>","4","","1","new_stimuli/mp3/melody_^2_v7-_.mp3"
"","720","html-button-response","73","2489584","0.0-13.0-2.7","26283","","<p>Which tone was played second after the cadence?</p>","0","","2","new_stimuli/mp3/melody_^2_v7-_.mp3"
"","null","audio-keyboard-response","74","2499071","0.0-13.0-0.8","26283","","new_stimuli/mp3/melody_v4_v3_buffer.mp3","","null","",""
"","1649","html-button-response","75","2500720","0.0-13.0-1.8","26283","","<p>Which tone was played first after the cadence?</p>","5","","1","new_stimuli/mp3/melody_v4_v3_buffer.mp3"
"","472","html-button-response","76","2501193","0.0-13.0-2.8","26283","","<p>Which tone was played second after the cadence?</p>","4","","2","new_stimuli/mp3/melody_v4_v3_buffer.mp3"
"","null","audio-keyboard-response","77","2510714","0.0-13.0-0.9","26283","","new_stimuli/mp3/melody_v7_v3_buffer.mp3","","null","",""
"","1495","html-button-response","78","2512210","0.0-13.0-1.9","26283","","<p>Which tone was played first after the cadence?</p>","11","","1","new_stimuli/mp3/melody_v7_v3_buffer.mp3"
"","942","html-button-response","79","2513155","0.0-13.0-2.9","26283","","<p>Which tone was played second after the cadence?</p>","4","","2","new_stimuli/mp3/melody_v7_v3_buffer.mp3"
"[{""page_index"":0,""viewing_time"":4202},{""page_index"":1,""viewing_time"":2133},{""page_index"":2,""viewing_time"":1270}]","7605","instructions","80","2520760","0.0-14.0","26283","","","","","",""
"","null","audio-keyboard-response","81","2530382","0.0-15.0-0.0","26283","","new_stimuli/mp3/melody_v3_v2_v1_.mp3","","null","",""
"","980","html-button-response","82","2531364","0.0-15.0-1.0","26283","","<p>Which tone was played first after the cadence?</p>","4","","1","new_stimuli/mp3/melody_v3_v2_v1_.mp3"
"","470","html-button-response","83","2531835","0.0-15.0-2.0","26283","","<p>Which tone was played second after the cadence?</p>","2","","2","new_stimuli/mp3/melody_v3_v2_v1_.mp3"
"","520","html-button-response","84","2532355","0.0-15.0-3.0","26283","","<p>Which tone was played third after the cadence?</p>","0","","3","new_stimuli/mp3/melody_v3_v2_v1_.mp3"
"","null","audio-keyboard-response","85","2541923","0.0-15.0-0.1","26283","","new_stimuli/mp3/melody_1_v1+_^2_.mp3","","null","",""
"","985","html-button-response","86","2542909","0.0-15.0-1.1","26283","","<p>Which tone was played first after the cadence?</p>","0","","1","new_stimuli/mp3/melody_1_v1+_^2_.mp3"
"","458","html-button-response","87","2543368","0.0-15.0-2.1","26283","","<p>Which tone was played second after the cadence?</p>","1","","2","new_stimuli/mp3/melody_1_v1+_^2_.mp3"
"","475","html-button-response","88","2543846","0.0-15.0-3.1","26283","","<p>Which tone was played third after the cadence?</p>","2","","3","new_stimuli/mp3/melody_1_v1+_^2_.mp3"
"","null","audio-keyboard-response","89","2553807","0.0-15.0-0.2","26283","","new_stimuli/mp3/melody_^1_v6_v5+_.mp3","","null","",""
"","744","html-button-response","90","2554552","0.0-15.0-1.2","26283","","<p>Which tone was played first after the cadence?</p>","12","","1","new_stimuli/mp3/melody_^1_v6_v5+_.mp3"
"","2032","html-button-response","91","2556585","0.0-15.0-2.2","26283","","<p>Which tone was played second after the cadence?</p>","9","","2","new_stimuli/mp3/melody_^1_v6_v5+_.mp3"
"","545","html-button-response","92","2557132","0.0-15.0-3.2","26283","","<p>Which tone was played third after the cadence?</p>","8","","3","new_stimuli/mp3/melody_^1_v6_v5+_.mp3"
"","null","audio-keyboard-response","93","2567153","0.0-15.0-0.3","26283","","new_stimuli/mp3/melody_v5_v4_v3_buffer.mp3","","null","",""
"","1697","html-button-response","94","2568850","0.0-15.0-1.3","26283","","<p>Which tone was played first after the cadence?</p>","7","","1","new_stimuli/mp3/melody_v5_v4_v3_buffer.mp3"
"","750","html-button-response","95","2569601","0.0-15.0-2.3","26283","","<p>Which tone was played second after the cadence?</p>","5","","2","new_stimuli/mp3/melody_v5_v4_v3_buffer.mp3"
"","553","html-button-response","96","2570158","0.0-15.0-3.3","26283","","<p>Which tone was played third after the cadence?</p>","4","","3","new_stimuli/mp3/melody_v5_v4_v3_buffer.mp3"
"","null","audio-keyboard-response","97","2579811","0.0-15.0-0.4","26283","","new_stimuli/mp3/melody_v1_v7-_^7_.mp3","","null","",""
"","2188","html-button-response","98","2582001","0.0-15.0-1.4","26283","","<p>Which tone was played first after the cadence?</p>","12","","1","new_stimuli/mp3/melody_v1_v7-_^7_.mp3"
"","2480","html-button-response","99","2584485","0.0-15.0-2.4","26283","","<p>Which tone was played second after the cadence?</p>","7","","2","new_stimuli/mp3/melody_v1_v7-_^7_.mp3"
"","757","html-button-response","100","2585245","0.0-15.0-3.4","26283","","<p>Which tone was played third after the cadence?</p>","8","","3","new_stimuli/mp3/melody_v1_v7-_^7_.mp3"
"","null","audio-keyboard-response","101","2594937","0.0-15.0-0.5","26283","","new_stimuli/mp3/melody_6_^1_v5_.mp3","","null","",""
"","1499","html-button-response","102","2596437","0.0-15.0-1.5","26283","","<p>Which tone was played first after the cadence?</p>","7","","1","new_stimuli/mp3/melody_6_^1_v5_.mp3"
"","999","html-button-response","103","2597437","0.0-15.0-2.5","26283","","<p>Which tone was played second after the cadence?</p>","12","","2","new_stimuli/mp3/melody_6_^1_v5_.mp3"
"","688","html-button-response","104","2598125","0.0-15.0-3.5","26283","","<p>Which tone was played third after the cadence?</p>","9","","3","new_stimuli/mp3/melody_6_^1_v5_.mp3"
"","null","audio-keyboard-response","105","2607875","0.0-15.0-0.6","26283","","new_stimuli/mp3/melody_v4_v3_v2_buffer.mp3","","null","",""
"","1662","html-button-response","106","2609536","0.0-15.0-1.6","26283","","<p>Which tone was played first after the cadence?</p>","5","","1","new_stimuli/mp3/melody_v4_v3_v2_buffer.mp3"
"","484","html-button-response","107","2610021","0.0-15.0-2.6","26283","","<p>Which tone was played second after the cadence?</p>","4","","2","new_stimuli/mp3/melody_v4_v3_v2_buffer.mp3"
"","1005","html-button-response","108","2611028","0.0-15.0-3.6","26283","","<p>Which tone was played third after the cadence?</p>","2","","3","new_stimuli/mp3/melody_v4_v3_v2_buffer.mp3"
"","null","audio-keyboard-response","109","2621060","0.0-15.0-0.7","26283","","new_stimuli/mp3/melody_v2_v5_^3_buffer.mp3","","null","",""
"","1872","html-button-response","110","2622932","0.0-15.0-1.7","26283","","<p>Which tone was played first after the cadence?</p>","2","","1","new_stimuli/mp3/melody_v2_v5_^3_buffer.mp3"
"","1088","html-button-response","111","2624021","0.0-15.0-2.7","26283","","<p>Which tone was played second after the cadence?</p>","7","","2","new_stimuli/mp3/melody_v2_v5_^3_buffer.mp3"
"","1214","html-button-response","112","2625236","0.0-15.0-3.7","26283","","<p>Which tone was played third after the cadence?</p>","4","","3","new_stimuli/mp3/melody_v2_v5_^3_buffer.mp3"
"","null","audio-keyboard-response","113","2634886","0.0-15.0-0.8","26283","","new_stimuli/mp3/melody_v1_v7-_7-_buffer.mp3","","null","",""
"","1078","html-button-response","114","2635966","0.0-15.0-1.8","26283","","<p>Which tone was played first after the cadence?</p>","12","","1","new_stimuli/mp3/melody_v1_v7-_7-_buffer.mp3"
"","684","html-button-response","115","2636652","0.0-15.0-2.8","26283","","<p>Which tone was played second after the cadence?</p>","10","","2","new_stimuli/mp3/melody_v1_v7-_7-_buffer.mp3"
"","416","html-button-response","116","2637068","0.0-15.0-3.8","26283","","<p>Which tone was played third after the cadence?</p>","10","","3","new_stimuli/mp3/melody_v1_v7-_7-_buffer.mp3"
"[{""page_index"":0,""viewing_time"":2667},{""page_index"":1,""viewing_time"":1158},{""page_index"":2,""viewing_time"":2043}]","5868","instructions","117","2642937","0.0-16.0","26283","","","","","",""
"","null","audio-keyboard-response","118","2653711","0.0-17.0-0.0","26283","","new_stimuli/mp3/melody_^6_v5_v4_v3_v2_buffer.mp3","","null","",""
"","1519","html-button-response","119","2655235","0.0-17.0-1.0","26283","","<p>Which tone was played first after the cadence?</p>","9","","1","new_stimuli/mp3/melody_^6_v5_v4_v3_v2_buffer.mp3"
"","690","html-button-response","120","2655926","0.0-17.0-2.0","26283","","<p>Which tone was played second after the cadence?</p>","7","","2","new_stimuli/mp3/melody_^6_v5_v4_v3_v2_buffer.mp3"
"","944","html-button-response","121","2656871","0.0-17.0-3.0","26283","","<p>Which tone was played third after the cadence?</p>","5","","3","new_stimuli/mp3/melody_^6_v5_v4_v3_v2_buffer.mp3"
"","966","html-button-response","122","2657839","0.0-17.0-4.0","26283","","<p>Which tone was played fourth after the cadence?</p>","4","","4","new_stimuli/mp3/melody_^6_v5_v4_v3_v2_buffer.mp3"
"","799","html-button-response","123","2658639","0.0-17.0-5.0","26283","","<p>Which tone was played fifth after the cadence?</p>","2","","5","new_stimuli/mp3/melody_^6_v5_v4_v3_v2_buffer.mp3"
"","null","audio-keyboard-response","124","2669329","0.0-17.0-0.1","26283","","new_stimuli/mp3/melody_^6_v4_v3_^4_^5_.mp3","","null","",""
"","3928","html-button-response","125","2673259","0.0-17.0-1.1","26283","","<p>Which tone was played first after the cadence?</p>","12","","1","new_stimuli/mp3/melody_^6_v4_v3_^4_^5_.mp3"
"","843","html-button-response","126","2674103","0.0-17.0-2.1","26283","","<p>Which tone was played second after the cadence?</p>","7","","2","new_stimuli/mp3/melody_^6_v4_v3_^4_^5_.mp3"
"","735","html-button-response","127","2674840","0.0-17.0-3.1","26283","","<p>Which tone was played third after the cadence?</p>","5","","3","new_stimuli/mp3/melody_^6_v4_v3_^4_^5_.mp3"
"","815","html-button-response","128","2675655","0.0-17.0-4.1","26283","","<p>Which tone was played fourth after the cadence?</p>","4","","4","new_stimuli/mp3/melody_^6_v4_v3_^4_^5_.mp3"
"","615","html-button-response","129","2676271","0.0-17.0-5.1","26283","","<p>Which tone was played fifth after the cadence?</p>","7","","5","new_stimuli/mp3/melody_^6_v4_v3_^4_^5_.mp3"
"","null","audio-keyboard-response","130","2687280","0.0-17.0-0.2","26283","","new_stimuli/mp3/melody_v5-_v3_3_^4+_v3_.mp3","","null","",""
"","2264","html-button-response","131","2689544","0.0-17.0-1.2","26283","","<p>Which tone was played first after the cadence?</p>","9","","1","new_stimuli/mp3/melody_v5-_v3_3_^4+_v3_.mp3"
"","523","html-button-response","132","2690068","0.0-17.0-2.2","26283","","<p>Which tone was played second after the cadence?</p>","7","","2","new_stimuli/mp3/melody_v5-_v3_3_^4+_v3_.mp3"
"","390","html-button-response","133","2690460","0.0-17.0-3.2","26283","","<p>Which tone was played third after the cadence?</p>","7","","3","new_stimuli/mp3/melody_v5-_v3_3_^4+_v3_.mp3"
"","608","html-button-response","134","2691068","0.0-17.0-4.2","26283","","<p>Which tone was played fourth after the cadence?</p>","9","","4","new_stimuli/mp3/melody_v5-_v3_3_^4+_v3_.mp3"
"","1193","html-button-response","135","2692261","0.0-17.0-5.2","26283","","<p>Which tone was played fifth after the cadence?</p>","7","","5","new_stimuli/mp3/melody_v5-_v3_3_^4+_v3_.mp3"
"","null","audio-keyboard-response","136","2702901","0.0-17.0-0.3","26283","","new_stimuli/mp3/melody_v5_v4_v3_v2_v1 _buffer.mp3","","null","",""
"","917","html-button-response","137","2703822","0.0-17.0-1.3","26283","","<p>Which tone was played first after the cadence?</p>","7","","1","new_stimuli/mp3/melody_v5_v4_v3_v2_v1 _buffer.mp3"
"","430","html-button-response","138","2704254","0.0-17.0-2.3","26283","","<p>Which tone was played second after the cadence?</p>","5","","2","new_stimuli/mp3/melody_v5_v4_v3_v2_v1 _buffer.mp3"
"","591","html-button-response","139","2704846","0.0-17.0-3.3","26283","","<p>Which tone was played third after the cadence?</p>","4","","3","new_stimuli/mp3/melody_v5_v4_v3_v2_v1 _buffer.mp3"
"","710","html-button-response","140","2705558","0.0-17.0-4.3","26283","","<p>Which tone was played fourth after the cadence?</p>","2","","4","new_stimuli/mp3/melody_v5_v4_v3_v2_v1 _buffer.mp3"
"","663","html-button-response","141","2706223","0.0-17.0-5.3","26283","","<p>Which tone was played fifth after the cadence?</p>","0","","5","new_stimuli/mp3/melody_v5_v4_v3_v2_v1 _buffer.mp3"
"","null","audio-keyboard-response","142","2716860","0.0-17.0-0.4","26283","","new_stimuli/mp3/melody_v2_2_^3_^4_v2_.mp3","","null","",""
"","1512","html-button-response","143","2718374","0.0-17.0-1.4","26283","","<p>Which tone was played first after the cadence?</p>","2","","1","new_stimuli/mp3/melody_v2_2_^3_^4_v2_.mp3"
"","442","html-button-response","144","2718819","0.0-17.0-2.4","26283","","<p>Which tone was played second after the cadence?</p>","2","","2","new_stimuli/mp3/melody_v2_2_^3_^4_v2_.mp3"
"","666","html-button-response","145","2719488","0.0-17.0-3.4","26283","","<p>Which tone was played third after the cadence?</p>","4","","3","new_stimuli/mp3/melody_v2_2_^3_^4_v2_.mp3"
"","526","html-button-response","146","2720015","0.0-17.0-4.4","26283","","<p>Which tone was played fourth after the cadence?</p>","5","","4","new_stimuli/mp3/melody_v2_2_^3_^4_v2_.mp3"
"","663","html-button-response","147","2720678","0.0-17.0-5.4","26283","","<p>Which tone was played fifth after the cadence?</p>","2","","5","new_stimuli/mp3/melody_v2_2_^3_^4_v2_.mp3"
"","null","audio-keyboard-response","148","2731689","0.0-17.0-0.5","26283","","new_stimuli/mp3/melody_^5_^6_v5_v4_v3_buffer.mp3","","null","",""
"","1109","html-button-response","149","2732799","0.0-17.0-1.5","26283","","<p>Which tone was played first after the cadence?</p>","7","","1","new_stimuli/mp3/melody_^5_^6_v5_v4_v3_buffer.mp3"
"","823","html-button-response","150","2733624","0.0-17.0-2.5","26283","","<p>Which tone was played second after the cadence?</p>","9","","2","new_stimuli/mp3/melody_^5_^6_v5_v4_v3_buffer.mp3"
"","615","html-button-response","151","2734239","0.0-17.0-3.5","26283","","<p>Which tone was played third after the cadence?</p>","7","","3","new_stimuli/mp3/melody_^5_^6_v5_v4_v3_buffer.mp3"
"","1272","html-button-response","152","2735512","0.0-17.0-4.5","26283","","<p>Which tone was played fourth after the cadence?</p>","5","","4","new_stimuli/mp3/melody_^5_^6_v5_v4_v3_buffer.mp3"
"","698","html-button-response","153","2736211","0.0-17.0-5.5","26283","","<p>Which tone was played fifth after the cadence?</p>","4","","5","new_stimuli/mp3/melody_^5_^6_v5_v4_v3_buffer.mp3"
"","null","audio-keyboard-response","154","2746911","0.0-17.0-0.6","26283","","new_stimuli/mp3/melody_v5_^6+_^7_^1_5_.mp3","","null","",""
"","911","html-button-response","155","2747823","0.0-17.0-1.6","26283","","<p>Which tone was played first after the cadence?</p>","7","","1","new_stimuli/mp3/melody_v5_^6+_^7_^1_5_.mp3"
"","1443","html-button-response","156","2749266","0.0-17.0-2.6","26283","","<p>Which tone was played second after the cadence?</p>","9","","2","new_stimuli/mp3/melody_v5_^6+_^7_^1_5_.mp3"
"","874","html-button-response","157","2750141","0.0-17.0-3.6","26283","","<p>Which tone was played third after the cadence?</p>","11","","3","new_stimuli/mp3/melody_v5_^6+_^7_^1_5_.mp3"
"","554","html-button-response","158","2750696","0.0-17.0-4.6","26283","","<p>Which tone was played fourth after the cadence?</p>","12","","4","new_stimuli/mp3/melody_v5_^6+_^7_^1_5_.mp3"
"","625","html-button-response","159","2751321","0.0-17.0-5.6","26283","","<p>Which tone was played fifth after the cadence?</p>","7","","5","new_stimuli/mp3/melody_v5_^6+_^7_^1_5_.mp3"
"","null","audio-keyboard-response","160","2761951","0.0-17.0-0.7","26283","","new_stimuli/mp3/melody_v5_v4_v3_v2_v1_.mp3","","null","",""
"","1061","html-button-response","161","2763013","0.0-17.0-1.7","26283","","<p>Which tone was played first after the cadence?</p>","7","","1","new_stimuli/mp3/melody_v5_v4_v3_v2_v1_.mp3"
"","622","html-button-response","162","2763636","0.0-17.0-2.7","26283","","<p>Which tone was played second after the cadence?</p>","5","","2","new_stimuli/mp3/melody_v5_v4_v3_v2_v1_.mp3"
"","1382","html-button-response","163","2765019","0.0-17.0-3.7","26283","","<p>Which tone was played third after the cadence?</p>","4","","3","new_stimuli/mp3/melody_v5_v4_v3_v2_v1_.mp3"
"","715","html-button-response","164","2765736","0.0-17.0-4.7","26283","","<p>Which tone was played fourth after the cadence?</p>","2","","4","new_stimuli/mp3/melody_v5_v4_v3_v2_v1_.mp3"
"","598","html-button-response","165","2766336","0.0-17.0-5.7","26283","","<p>Which tone was played fifth after the cadence?</p>","0","","5","new_stimuli/mp3/melody_v5_v4_v3_v2_v1_.mp3"
"[{""page_index"":0,""viewing_time"":1813},{""page_index"":1,""viewing_time"":953},{""page_index"":2,""viewing_time"":980}]","3746","instructions","166","2770085","0.0-18.0","26283","","","","","",""
"","null","audio-keyboard-response","167","2782110","0.0-19.0-0.0","26283","","new_stimuli/mp3/melody_1_^3_v1_^5_v3_v2_^3_.mp3","","null","",""
"","2527","html-button-response","168","2784640","0.0-19.0-1.0","26283","","<p>Which tone was played first after the cadence?</p>","0","","1","new_stimuli/mp3/melody_1_^3_v1_^5_v3_v2_^3_.mp3"
"","4138","html-button-response","169","2788780","0.0-19.0-2.0","26283","","<p>Which tone was played second after the cadence?</p>","4","","2","new_stimuli/mp3/melody_1_^3_v1_^5_v3_v2_^3_.mp3"
"","912","html-button-response","170","2789694","0.0-19.0-3.0","26283","","<p>Which tone was played third after the cadence?</p>","0","","3","new_stimuli/mp3/melody_1_^3_v1_^5_v3_v2_^3_.mp3"
"","1069","html-button-response","171","2790765","0.0-19.0-4.0","26283","","<p>Which tone was played fourth after the cadence?</p>","7","","4","new_stimuli/mp3/melody_1_^3_v1_^5_v3_v2_^3_.mp3"
"","1103","html-button-response","172","2791869","0.0-19.0-5.0","26283","","<p>Which tone was played fifth after the cadence?</p>","5","","5","new_stimuli/mp3/melody_1_^3_v1_^5_v3_v2_^3_.mp3"
"","658","html-button-response","173","2792529","0.0-19.0-6.0","26283","","<p>Which tone was played sixth after the cadence?</p>","4","","6","new_stimuli/mp3/melody_1_^3_v1_^5_v3_v2_^3_.mp3"
"","1493","html-button-response","174","2794023","0.0-19.0-7.0","26283","","<p>Which tone was played seventh after the cadence?</p>","5","","7","new_stimuli/mp3/melody_1_^3_v1_^5_v3_v2_^3_.mp3"
"","null","audio-keyboard-response","175","2805792","0.0-19.0-0.1","26283","","new_stimuli/mp3/melody_^4_^5_^6_v5_v4_v3_v2_.mp3","","null","",""
