"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed"
"[{""page_index"":0,""viewing_time"":1914.2100000753999},{""page_index"":1,""viewing_time"":8321.770000038669},{""page_index"":2,""viewing_time"":2131.004999857396}]","12367.510000010952","instructions","0","12369","0.0-0.0","64286","","",""
"","91619.30500017479","survey-text","1","103994","0.0-1.0","64286","{""Q0"":""38"",""Q1"":""Assistant Professor"",""Q2"":""Moveable Do"",""Q3"":""No"",""Q4"":""10 weeks"",""Q5"":""6""}","",""
"[{""page_index"":0,""viewing_time"":62267.99000008032},{""page_index"":1,""viewing_time"":9186.509999912232},{""page_index"":2,""viewing_time"":2599.0400000009686}]","74054.22500008717","instructions","2","178050","0.0-2.0","64286","","",""
"","12477.354999864474","audio-button-response","3","190535","0.0-3.0","64286","","stimuli/c-do.mp3","0"
"","11313.424999825656","audio-button-response","4","201850","0.0-4.0","64286","","stimuli/a-le.mp3","8"
"[{""page_index"":0,""viewing_time"":4365.050000138581},{""page_index"":1,""viewing_time"":5599.769999971613}]","9965.275000082329","instructions","5","211816","0.0-5.0","64286","","",""
"","7465.709999902174","audio-button-response","6","219285","0.0-6.0-0.0","64286","","stimuli/c-sol.mp3","7"
"","8249.759999802336","audio-button-response","7","227536","0.0-6.0-0.1","64286","","stimuli/a-re.mp3","2"
"","10319.474999792874","audio-button-response","8","237857","0.0-6.0-0.2","64286","","stimuli/e-re.mp3","1"
"","7579.440000001341","audio-button-response","9","245439","0.0-6.0-0.3","64286","","stimuli/a-sol.mp3","7"
"","8081.565000116825","audio-button-response","10","253523","0.0-6.0-0.4","64286","","stimuli/e-mi.mp3","4"
"","7662.034999812022","audio-button-response","11","261186","0.0-6.0-0.5","64286","","stimuli/a-do8.mp3","0"
"","7835.999999893829","audio-button-response","12","269024","0.0-6.0-0.6","64286","","stimuli/a-ti.mp3","11"
"","12132.045000093058","audio-button-response","13","281158","0.0-6.0-0.7","64286","","stimuli/c-ra.mp3","1"
"","9622.094999998808","audio-button-response","14","290781","0.0-6.0-0.8","64286","","stimuli/c-me.mp3","3"
"","7547.365000005811","audio-button-response","15","298331","0.0-6.0-0.9","64286","","stimuli/c-do.mp3","0"
"","9976.134999888018","audio-button-response","16","308309","0.0-6.0-0.10","64286","","stimuli/a-me.mp3","3"
"","7516.340000089258","audio-button-response","17","315827","0.0-6.0-0.11","64286","","stimuli/e-do.mp3","0"
"","8197.70499994047","audio-button-response","18","324026","0.0-6.0-0.12","64286","","stimuli/a-le.mp3","8"
"","7650.514999870211","audio-button-response","19","331678","0.0-6.0-0.13","64286","","stimuli/a-do.mp3","0"
"","8767.789999954402","audio-button-response","20","340448","0.0-6.0-0.14","64286","","stimuli/e-fa.mp3","5"
"","8535.000000149012","audio-button-response","21","348985","0.0-6.0-0.15","64286","","stimuli/c-le.mp3","8"
"","7540.399999823421","audio-button-response","22","356527","0.0-6.0-0.16","64286","","stimuli/e-do8.mp3","0"
"","8285.480000078678","audio-button-response","23","364814","0.0-6.0-0.17","64286","","stimuli/e-le.mp3","8"
"","11317.83500011079","audio-button-response","24","376134","0.0-6.0-0.18","64286","","stimuli/c-la.mp3","9"
"","7930.604999884963","audio-button-response","25","384066","0.0-6.0-0.19","64286","","stimuli/a-ra.mp3","1"
"","7870.8049999549985","audio-button-response","26","391939","0.0-6.0-0.20","64286","","stimuli/e-sol.mp3","7"
"","9017.875000135973","audio-button-response","27","400958","0.0-6.0-0.21","64286","","stimuli/e-fi.mp3","6"
"","7907.034999923781","audio-button-response","28","408867","0.0-6.0-0.22","64286","","stimuli/a-fa.mp3","5"
"","9399.535000091419","audio-button-response","29","418268","0.0-6.0-0.23","64286","","stimuli/e-me.mp3","3"
"","13717.160000000149","audio-button-response","30","431987","0.0-6.0-0.24","64286","","stimuli/c-mi.mp3","3"
"","8871.03999988176","audio-button-response","31","440860","0.0-6.0-0.25","64286","","stimuli/a-fi.mp3","6"
"","8240.98000000231","audio-button-response","32","449103","0.0-6.0-0.26","64286","","stimuli/e-ra.mp3","1"
"","8650.480000069365","audio-button-response","33","457755","0.0-6.0-0.27","64286","","stimuli/e-te.mp3","10"
"","10116.674999939278","audio-button-response","34","467874","0.0-6.0-0.28","64286","","stimuli/a-te.mp3","10"
"","3465.0650001131","audio-button-response","35","471341","0.0-6.0-0.29","64286","","stimuli/e-di.mp3","10"
"","7918.479999992996","audio-button-response","36","479261","0.0-6.0-0.30","64286","","stimuli/a-mi.mp3","4"
"","8030.6750000454485","audio-button-response","37","487294","0.0-6.0-0.31","64286","","stimuli/c-re.mp3","2"
"","8046.38999979943","audio-button-response","38","495342","0.0-6.0-0.32","64286","","stimuli/e-la.mp3","9"
"","8716.384999919683","audio-button-response","39","504060","0.0-6.0-0.33","64286","","stimuli/c-fi.mp3","2"
"","7632.585000013933","audio-button-response","40","511694","0.0-6.0-0.34","64286","","stimuli/e-ti.mp3","11"
"","7747.305000200868","audio-button-response","41","519443","0.0-6.0-0.35","64286","","stimuli/c-do8.mp3","0"
"","8135.084999958053","audio-button-response","42","527580","0.0-6.0-0.36","64286","","stimuli/c-ti.mp3","11"
