"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","key_press","response_sequence","melody"
"[{""page_index"":0,""viewing_time"":1562198},{""page_index"":1,""viewing_time"":100472},{""page_index"":2,""viewing_time"":2476}]","1665147","instructions","0","1665151","0.0-0.0","99886","","","","","",""
"","18451","survey-text","1","1683606","0.0-1.0","99886","{""Q0"":""54""}","","","","",""
"","14854","survey-text","2","1698467","0.0-2.0","99886","{""Q0"":""Bachelors""}","","","","",""
"","23353","survey-text","3","1721824","0.0-3.0","99886","{""Q0"":""Moveable Do""}","","","","",""
"","7011","survey-text","4","1728840","0.0-4.0","99886","{""Q0"":""no""}","","","","",""
"","20076","survey-text","5","1748919","0.0-5.0","99886","{""Q0"":""8""}","","","","",""
"","7604","survey-text","6","1756526","0.0-6.0","99886","{""Q0"":""0""}","","","","",""
"[{""page_index"":0,""viewing_time"":8663},{""page_index"":1,""viewing_time"":38918},{""page_index"":2,""viewing_time"":2040}]","49622","instructions","7","1806151","0.0-7.0","99886","","","","","",""
"","15936","audio-button-response","8","1822096","0.0-8.0","99886","","stimuli/long/c-do.mp3","0","","",""
"","58478","audio-button-response","9","1880578","0.0-9.0","99886","","stimuli/long/a-le.mp3","8","","",""
"[{""page_index"":0,""viewing_time"":18018},{""page_index"":1,""viewing_time"":20075}]","38093","instructions","10","1918674","0.0-10.0","99886","","","","","",""
"","10641","audio-button-response","11","1929323","0.0-11.0-0.0","99886","","stimuli/long/c-ra.mp3","1","","",""
"","10058","audio-button-response","12","1939385","0.0-11.0-0.1","99886","","stimuli/long/e-ti.mp3","11","","",""
"","14915","audio-button-response","13","1954303","0.0-11.0-0.2","99886","","stimuli/long/a-le.mp3","8","","",""
"","16537","audio-button-response","14","1970842","0.0-11.0-0.3","99886","","stimuli/long/e-fa.mp3","5","","",""
"","9147","audio-button-response","15","1979992","0.0-11.0-0.4","99886","","stimuli/long/c-ti.mp3","11","","",""
"","16549","audio-button-response","16","1996546","0.0-11.0-0.5","99886","","stimuli/long/a-sol.mp3","7","","",""
"","10832","audio-button-response","17","2007383","0.0-11.0-0.6","99886","","stimuli/long/c-do8.mp3","0","","",""
"","13478","audio-button-response","18","2020864","0.0-11.0-0.7","99886","","stimuli/long/c-fa.mp3","5","","",""
"","17800","audio-button-response","19","2038668","0.0-11.0-0.8","99886","","stimuli/long/c-le.mp3","7","","",""
"","16886","audio-button-response","20","2055558","0.0-11.0-0.9","99886","","stimuli/long/e-me.mp3","3","","",""
"","14448","audio-button-response","21","2070011","0.0-11.0-0.10","99886","","stimuli/long/a-re.mp3","2","","",""
"","9462","audio-button-response","22","2079479","0.0-11.0-0.11","99886","","stimuli/long/a-do8.mp3","0","","",""
"","null","audio-button-response","23","2099482","0.0-11.0-0.12","99886","","stimuli/long/e-le.mp3","null","","",""
"","572","audio-button-response","24","2100057","0.0-11.0-0.13","99886","","stimuli/long/a-la.mp3","8","","",""
"","10777","audio-button-response","25","2110837","0.0-11.0-0.14","99886","","stimuli/long/e-re.mp3","2","","",""
"","15123","audio-button-response","26","2125963","0.0-11.0-0.15","99886","","stimuli/long/e-sol.mp3","9","","",""
"","15018","audio-button-response","27","2140985","0.0-11.0-0.16","99886","","stimuli/long/e-mi.mp3","4","","",""
"","null","audio-button-response","28","2160989","0.0-11.0-0.17","99886","","stimuli/long/a-fi.mp3","null","","",""
"","11064","audio-button-response","29","2172054","0.0-11.0-0.18","99886","","stimuli/long/c-sol.mp3","7","","",""
"","null","audio-button-response","30","2192056","0.0-11.0-0.19","99886","","stimuli/long/a-te.mp3","null","","",""
"","16939","audio-button-response","31","2208999","0.0-11.0-0.20","99886","","stimuli/long/c-fi.mp3","5","","",""
"","18870","audio-button-response","32","2227872","0.0-11.0-0.21","99886","","stimuli/long/c-la.mp3","7","","",""
