"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","key_press","response_sequence","melody"
"[{""page_index"":0,""viewing_time"":3065},{""page_index"":1,""viewing_time"":98788},{""page_index"":2,""viewing_time"":2311}]","104166","instructions","0","104172","0.0-0.0","13465","","","","","",""
"","2466","survey-text","1","106644","0.0-1.0","13465","{""Q0"":""20""}","","","","",""
"","5746","survey-text","2","112391","0.0-2.0","13465","{""Q0"":""Bachelor's""}","","","","",""
"","4383","survey-text","3","116776","0.0-3.0","13465","{""Q0"":""Fixed-Do""}","","","","",""
"","5056","survey-text","4","121834","0.0-4.0","13465","{""Q0"":""Yes""}","","","","",""
"","12238","survey-text","5","134073","0.0-5.0","13465","{""Q0"":""0""}","","","","",""
"","7637","survey-text","6","141713","0.0-6.0","13465","{""Q0"":""0""}","","","","",""
"[{""page_index"":0,""viewing_time"":7358},{""page_index"":1,""viewing_time"":12955},{""page_index"":2,""viewing_time"":1601}]","21915","instructions","7","163629","0.0-7.0","13465","","","","","",""
"","10249","audio-button-response","8","173887","0.0-8.0","13465","","stimuli/long/c-do.mp3","0","","",""
"","18580","audio-button-response","9","192473","0.0-9.0","13465","","stimuli/long/a-le.mp3","8","","",""
"[{""page_index"":0,""viewing_time"":17933},{""page_index"":1,""viewing_time"":17508}]","35442","instructions","10","227918","0.0-10.0","13465","","","","","",""
"","12860","audio-button-response","11","240784","0.0-11.0-0.0","13465","","stimuli/long/e-la.mp3","8","","",""
"","7761","audio-button-response","12","248550","0.0-11.0-0.1","13465","","stimuli/long/e-sol.mp3","10","","",""
"","8954","audio-button-response","13","257509","0.0-11.0-0.2","13465","","stimuli/long/a-ti.mp3","11","","",""
"","7794","audio-button-response","14","265306","0.0-11.0-0.3","13465","","stimuli/long/a-sol.mp3","7","","",""
"","8199","audio-button-response","15","273510","0.0-11.0-0.4","13465","","stimuli/long/a-do.mp3","0","","",""
"","8943","audio-button-response","16","282458","0.0-11.0-0.5","13465","","stimuli/long/c-re.mp3","2","","",""
"","9165","audio-button-response","17","291627","0.0-11.0-0.6","13465","","stimuli/long/a-re.mp3","10","","",""
"","8040","audio-button-response","18","299670","0.0-11.0-0.7","13465","","stimuli/long/e-te.mp3","11","","",""
"","8300","audio-button-response","19","307973","0.0-11.0-0.8","13465","","stimuli/long/c-ti.mp3","11","","",""
"","7492","audio-button-response","20","315469","0.0-11.0-0.9","13465","","stimuli/long/c-do.mp3","0","","",""
"","8278","audio-button-response","21","323751","0.0-11.0-0.10","13465","","stimuli/long/c-ra.mp3","1","","",""
"","17752","audio-button-response","22","341509","0.0-11.0-0.11","13465","","stimuli/long/a-me.mp3","3","","",""
"","7880","audio-button-response","23","349393","0.0-11.0-0.12","13465","","stimuli/long/c-le.mp3","8","","",""
"","16101","audio-button-response","24","365497","0.0-11.0-0.13","13465","","stimuli/long/e-le.mp3","8","","",""
"","13523","audio-button-response","25","379023","0.0-11.0-0.14","13465","","stimuli/long/e-fi.mp3","6","","",""
"","10020","audio-button-response","26","389048","0.0-11.0-0.15","13465","","stimuli/long/e-mi.mp3","3","","",""
"","9799","audio-button-response","27","398852","0.0-11.0-0.16","13465","","stimuli/long/e-ti.mp3","11","","",""
"","11635","audio-button-response","28","410490","0.0-11.0-0.17","13465","","stimuli/long/e-ra.mp3","1","","",""
"","17320","audio-button-response","29","427816","0.0-11.0-0.18","13465","","stimuli/long/c-me.mp3","2","","",""
"","18457","audio-button-response","30","446276","0.0-11.0-0.19","13465","","stimuli/long/a-fi.mp3","6","","",""
