"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","key_press","response_sequence","melody"
"[{""page_index"":0,""viewing_time"":1193},{""page_index"":1,""viewing_time"":1023},{""page_index"":2,""viewing_time"":913}]","3129","instructions","0","3130","0.0-0.0","31141","","","","","",""
"","3408","survey-text","1","6541","0.0-1.0","31141","{""Q0"":""31""}","","","","",""
"","2418","survey-text","2","8960","0.0-2.0","31141","{""Q0"":""finished phd""}","","","","",""
"","3641","survey-text","3","12604","0.0-3.0","31141","{""Q0"":""moveable-do""}","","","","",""
"","3361","survey-text","4","15967","0.0-4.0","31141","{""Q0"":""to an extent""}","","","","",""
"","4926","survey-text","5","20895","0.0-5.0","31141","{""Q0"":""30 weeks""}","","","","",""
"","3272","survey-text","6","24169","0.0-6.0","31141","{""Q0"":""5""}","","","","",""
"[{""page_index"":0,""viewing_time"":1016},{""page_index"":1,""viewing_time"":1197},{""page_index"":2,""viewing_time"":709}]","2923","instructions","7","27093","0.0-7.0","31141","","","","","",""
"","1663","audio-button-response","8","28759","0.0-8.0","31141","","stimuli/long/c-do.mp3","12","","",""
"","1484","audio-button-response","9","30243","0.0-9.0","31141","","stimuli/long/a-le.mp3","8","","",""
"[{""page_index"":0,""viewing_time"":1371},{""page_index"":1,""viewing_time"":2036}]","3407","instructions","10","33651","0.0-10.0","31141","","","","","",""
"","7695","audio-button-response","11","41347","0.0-11.0-0.0","31141","","stimuli/long/a-do8.mp3","12","","",""
"","7896","audio-button-response","12","49246","0.0-11.0-0.1","31141","","stimuli/long/c-ti.mp3","11","","",""
"","8674","audio-button-response","13","57921","0.0-11.0-0.2","31141","","stimuli/long/e-ra.mp3","1","","",""
"","8549","audio-button-response","14","66470","0.0-11.0-0.3","31141","","stimuli/long/a-te.mp3","10","","",""
"","7716","audio-button-response","15","74189","0.0-11.0-0.4","31141","","stimuli/long/e-do.mp3","12","","",""
"","8425","audio-button-response","16","82615","0.0-11.0-0.5","31141","","stimuli/long/a-fi.mp3","6","","",""
"","7918","audio-button-response","17","90534","0.0-11.0-0.6","31141","","stimuli/long/a-fa.mp3","5","","",""
"","9246","audio-button-response","18","99783","0.0-11.0-0.7","31141","","stimuli/long/c-fi.mp3","6","","",""
"","10113","audio-button-response","19","109898","0.0-11.0-0.8","31141","","stimuli/long/e-te.mp3","10","","",""
"","8999","audio-button-response","20","118898","0.0-11.0-0.9","31141","","stimuli/long/a-le.mp3","8","","",""
"","8648","audio-button-response","21","127550","0.0-11.0-0.10","31141","","stimuli/long/a-re.mp3","2","","",""
"","8299","audio-button-response","22","135853","0.0-11.0-0.11","31141","","stimuli/long/a-me.mp3","3","","",""
"","7199","audio-button-response","23","143053","0.0-11.0-0.12","31141","","stimuli/long/a-do.mp3","12","","",""
"","8099","audio-button-response","24","151153","0.0-11.0-0.13","31141","","stimuli/long/a-la.mp3","9","","",""
"","7975","audio-button-response","25","159130","0.0-11.0-0.14","31141","","stimuli/long/c-sol.mp3","7","","",""
"","7615","audio-button-response","26","166747","0.0-11.0-0.15","31141","","stimuli/long/e-ti.mp3","11","","",""
"","8347","audio-button-response","27","175094","0.0-11.0-0.16","31141","","stimuli/long/e-mi.mp3","4","","",""
"","8583","audio-button-response","28","183679","0.0-11.0-0.17","31141","","stimuli/long/a-ra.mp3","1","","",""
"","8368","audio-button-response","29","192049","0.0-11.0-0.18","31141","","stimuli/long/e-le.mp3","8","","",""
"","7669","audio-button-response","30","199721","0.0-11.0-0.19","31141","","stimuli/long/a-mi.mp3","4","","",""
"","8887","audio-button-response","31","208610","0.0-11.0-0.20","31141","","stimuli/long/e-me.mp3","3","","",""
"","7322","audio-button-response","32","215934","0.0-11.0-0.21","31141","","stimuli/long/c-do.mp3","12","","",""
"","7694","audio-button-response","33","223630","0.0-11.0-0.22","31141","","stimuli/long/e-la.mp3","9","","",""
"","8179","audio-button-response","34","231809","0.0-11.0-0.23","31141","","stimuli/long/e-fa.mp3","5","","",""
"","8391","audio-button-response","35","240202","0.0-11.0-0.24","31141","","stimuli/long/e-sol.mp3","7","","",""
"","7704","audio-button-response","36","247907","0.0-11.0-0.25","31141","","stimuli/long/c-fa.mp3","5","","",""
"","7660","audio-button-response","37","255570","0.0-11.0-0.26","31141","","stimuli/long/a-sol.mp3","7","","",""
"","7861","audio-button-response","38","263434","0.0-11.0-0.27","31141","","stimuli/long/e-re.mp3","2","","",""
"","7424","audio-button-response","39","270859","0.0-11.0-0.28","31141","","stimuli/long/e-do8.mp3","12","","",""
"","8043","audio-button-response","40","278904","0.0-11.0-0.29","31141","","stimuli/long/c-mi.mp3","4","","",""
"","8874","audio-button-response","41","287780","0.0-11.0-0.30","31141","","stimuli/long/e-fi.mp3","6","","",""
"","8560","audio-button-response","42","296342","0.0-11.0-0.31","31141","","stimuli/long/c-le.mp3","8","","",""
"","7514","audio-button-response","43","303857","0.0-11.0-0.32","31141","","stimuli/long/c-la.mp3","9","","",""
"","7514","audio-button-response","44","311373","0.0-11.0-0.33","31141","","stimuli/long/c-re.mp3","2","","",""
"","7705","audio-button-response","45","319080","0.0-11.0-0.34","31141","","stimuli/long/a-ti.mp3","11","","",""
"","7582","audio-button-response","46","326662","0.0-11.0-0.35","31141","","stimuli/long/c-me.mp3","3","","",""
"","7503","audio-button-response","47","334166","0.0-11.0-0.36","31141","","stimuli/long/c-do8.mp3","12","","",""
"","7390","audio-button-response","48","341558","0.0-11.0-0.37","31141","","stimuli/long/c-ra.mp3","1","","",""
"[{""page_index"":0,""viewing_time"":7828},{""page_index"":1,""viewing_time"":1182}]","9010","instructions","49","350570","0.0-12.0","31141","","","","","",""
"","null","audio-keyboard-response","50","359999","0.0-13.0-0.0","31141","","new_stimuli/mp3/melody_v4_v3_buffer.mp3","","null","",""
"","1300","html-button-response","51","361303","0.0-13.0-1.0","31141","","<p>Which tone was played first after the cadence?</p><p>Please respond as quickly and as accurately as possible!</p>","5","","1","new_stimuli/mp3/melody_v4_v3_buffer.mp3"
"","595","html-button-response","52","361899","0.0-13.0-2.0","31141","","<p>Which tone was played second after the cadence?</p><p>Please respond as quickly and as accurately as possible!</p>","4","","2","new_stimuli/mp3/melody_v4_v3_buffer.mp3"
"","null","audio-keyboard-response","53","371197","0.0-13.0-0.1","31141","","new_stimuli/mp3/melody_3_^6_buffer.mp3","","null","",""
"","1353","html-button-response","54","372554","0.0-13.0-1.1","31141","","<p>Which tone was played first after the cadence?</p><p>Please respond as quickly and as accurately as possible!</p>","4","","1","new_stimuli/mp3/melody_3_^6_buffer.mp3"
"","832","html-button-response","55","373385","0.0-13.0-2.1","31141","","<p>Which tone was played second after the cadence?</p><p>Please respond as quickly and as accurately as possible!</p>","9","","2","new_stimuli/mp3/melody_3_^6_buffer.mp3"
"","null","audio-keyboard-response","56","382847","0.0-13.0-0.2","31141","","new_stimuli/mp3/melody_^3_v4+_buffer.mp3","","null","",""
"","1259","html-button-response","57","384107","0.0-13.0-1.2","31141","","<p>Which tone was played first after the cadence?</p><p>Please respond as quickly and as accurately as possible!</p>","4","","1","new_stimuli/mp3/melody_^3_v4+_buffer.mp3"
"","675","html-button-response","58","384783","0.0-13.0-2.2","31141","","<p>Which tone was played second after the cadence?</p><p>Please respond as quickly and as accurately as possible!</p>","6","","2","new_stimuli/mp3/melody_^3_v4+_buffer.mp3"
"","null","audio-keyboard-response","59","393848","0.0-13.0-0.3","31141","","new_stimuli/mp3/melody_v2_v1_.mp3","","null","",""
"","1239","html-button-response","60","395087","0.0-13.0-1.3","31141","","<p>Which tone was played first after the cadence?</p><p>Please respond as quickly and as accurately as possible!</p>","2","","1","new_stimuli/mp3/melody_v2_v1_.mp3"
"","774","html-button-response","61","395864","0.0-13.0-2.3","31141","","<p>Which tone was played second after the cadence?</p><p>Please respond as quickly and as accurately as possible!</p>","0","","2","new_stimuli/mp3/melody_v2_v1_.mp3"
"","null","audio-keyboard-response","62","405057","0.0-13.0-0.4","31141","","new_stimuli/mp3/melody_v3_v2_buffer.mp3","","null","",""
"","1673","html-button-response","63","406732","0.0-13.0-1.4","31141","","<p>Which tone was played first after the cadence?</p><p>Please respond as quickly and as accurately as possible!</p>","4","","1","new_stimuli/mp3/melody_v3_v2_buffer.mp3"
"","786","html-button-response","64","407520","0.0-13.0-2.4","31141","","<p>Which tone was played second after the cadence?</p><p>Please respond as quickly and as accurately as possible!</p>","2","","2","new_stimuli/mp3/melody_v3_v2_buffer.mp3"
"","null","audio-keyboard-response","65","416687","0.0-13.0-0.5","31141","","new_stimuli/mp3/melody_^5_^1+_.mp3","","null","",""
"","1496","html-button-response","66","418185","0.0-13.0-1.5","31141","","<p>Which tone was played first after the cadence?</p><p>Please respond as quickly and as accurately as possible!</p>","7","","1","new_stimuli/mp3/melody_^5_^1+_.mp3"
"","853","html-button-response","67","419041","0.0-13.0-2.5","31141","","<p>Which tone was played second after the cadence?</p><p>Please respond as quickly and as accurately as possible!</p>","1","","2","new_stimuli/mp3/melody_^5_^1+_.mp3"
