"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","key_press","response_sequence","melody"
"[{""page_index"":0,""viewing_time"":1582},{""page_index"":1,""viewing_time"":1043},{""page_index"":2,""viewing_time"":1053}]","3678","instructions","0","3692","0.0-0.0","21306","","","","","",""
"","6585","survey-text","1","10278","0.0-1.0","21306","{""Q0"":""One Hundred""}","","","","",""
"","4107","survey-text","2","14389","0.0-2.0","21306","{""Q0"":""Finished PhD""}","","","","",""
"","2836","survey-text","3","17227","0.0-3.0","21306","{""Q0"":""Moveable Do""}","","","","",""
"","2493","survey-text","4","19725","0.0-4.0","21306","{""Q0"":""No""}","","","","",""
"","7357","survey-text","5","27085","0.0-5.0","21306","{""Q0"":""60""}","","","","",""
"","3031","survey-text","6","30118","0.0-6.0","21306","{""Q0"":""0""}","","","","",""
"[{""page_index"":0,""viewing_time"":1083},{""page_index"":1,""viewing_time"":1008},{""page_index"":2,""viewing_time"":1152}]","3243","instructions","7","33362","0.0-7.0","21306","","","","","",""
"","3356","audio-button-response","8","36721","0.0-8.0","21306","","stimuli/long/c-do.mp3","3","","",""
"","726","audio-button-response","9","37448","0.0-9.0","21306","","stimuli/long/a-le.mp3","4","","",""
"[{""page_index"":0,""viewing_time"":915},{""page_index"":1,""viewing_time"":937}]","1852","instructions","10","39300","0.0-10.0","21306","","","","","",""
"","7498","audio-button-response","11","46800","0.0-11.0-0.0","21306","","stimuli/long/e-fi.mp3","3","","",""
"","1546","audio-button-response","12","48347","0.0-11.0-0.1","21306","","stimuli/long/a-do.mp3","5","","",""
"","1160","audio-button-response","13","49508","0.0-11.0-0.2","21306","","stimuli/long/e-fa.mp3","6","","",""
"","1079","audio-button-response","14","50590","0.0-11.0-0.3","21306","","stimuli/long/a-fa.mp3","5","","",""
"","1080","audio-button-response","15","51672","0.0-11.0-0.4","21306","","stimuli/long/a-sol.mp3","0","","",""
"","723","audio-button-response","16","52395","0.0-11.0-0.5","21306","","stimuli/long/a-ra.mp3","1","","",""
"","660","audio-button-response","17","53056","0.0-11.0-0.6","21306","","stimuli/long/c-me.mp3","2","","",""
"","661","audio-button-response","18","53719","0.0-11.0-0.7","21306","","stimuli/long/e-re.mp3","3","","",""
"","639","audio-button-response","19","54360","0.0-11.0-0.8","21306","","stimuli/long/e-ra.mp3","4","","",""
"","673","audio-button-response","20","55034","0.0-11.0-0.9","21306","","stimuli/long/c-fi.mp3","5","","",""
"","649","audio-button-response","21","55685","0.0-11.0-0.10","21306","","stimuli/long/c-sol.mp3","6","","",""
"","656","audio-button-response","22","56342","0.0-11.0-0.11","21306","","stimuli/long/c-do.mp3","7","","",""
"","708","audio-button-response","23","57051","0.0-11.0-0.12","21306","","stimuli/long/a-te.mp3","8","","",""
"","703","audio-button-response","24","57755","0.0-11.0-0.13","21306","","stimuli/long/c-re.mp3","9","","",""
"","1263","audio-button-response","25","59020","0.0-11.0-0.14","21306","","stimuli/long/a-re.mp3","10","","",""
"","756","audio-button-response","26","59776","0.0-11.0-0.15","21306","","stimuli/long/c-le.mp3","11","","",""
"","759","audio-button-response","27","60536","0.0-11.0-0.16","21306","","stimuli/long/e-la.mp3","12","","",""
"","623","audio-button-response","28","61160","0.0-11.0-0.17","21306","","stimuli/long/c-do.mp3","11","","",""
"","672","audio-button-response","29","61834","0.0-11.0-0.18","21306","","stimuli/long/a-do8.mp3","10","","",""
