"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","key_press","response_sequence","melody"
"[{""page_index"":0,""viewing_time"":2060.1450000031036},{""page_index"":1,""viewing_time"":17968.560000001162},{""page_index"":2,""viewing_time"":3056.4899999953923}]","23088.159999999334","instructions","0","23116","0.0-0.0","51710","","","","","",""
"","1985.339999999269","survey-text","1","25106","0.0-1.0","51710","{""Q0"":""41""}","","","","",""
"","12664.52500000014","survey-text","2","37773","0.0-2.0","51710","{""Q0"":""No Higher Education""}","","","","",""
"","22763.480000001437","survey-text","3","60538","0.0-3.0","51710","{""Q0"":""Moveable-Do""}","","","","",""
"","3243.8099999999395","survey-text","4","63784","0.0-4.0","51710","{""Q0"":""No""}","","","","",""
"","25444.940000001225","survey-text","5","89232","0.0-5.0","51710","{""Q0"":""""}","","","","",""
"","9735.065000000759","survey-text","6","98970","0.0-6.0","51710","{""Q0"":""0""}","","","","",""
"[{""page_index"":0,""viewing_time"":5245.625000003201},{""page_index"":1,""viewing_time"":12599.699999998847},{""page_index"":2,""viewing_time"":1403.9899999988847}]","19249.930000005406","instructions","7","118222","0.0-7.0","51710","","","","","",""
"","9127.74999999965","audio-button-response","8","127358","0.0-8.0","51710","","stimuli/long/c-do.mp3","0","","",""
"","13250.789999998233","audio-button-response","9","140612","0.0-9.0","51710","","stimuli/long/a-le.mp3","8","","",""
"[{""page_index"":0,""viewing_time"":1617.3699999999371},{""page_index"":1,""viewing_time"":5083.944999998494}]","6702.000000004773","instructions","10","147315","0.0-10.0","51710","","","","","",""
"","10969.579999997222","audio-button-response","11","158290","0.0-11.0-0.0","51710","","stimuli/long/e-me.mp3","0","","",""
"","11344.67500000028","audio-button-response","12","169638","0.0-11.0-0.1","51710","","stimuli/long/a-la.mp3","11","","",""
"","10439.370000000054","audio-button-response","13","180081","0.0-11.0-0.2","51710","","stimuli/long/e-te.mp3","5","","",""
"","9520.555000002787","audio-button-response","14","189607","0.0-11.0-0.3","51710","","stimuli/long/c-re.mp3","0","","",""
"","9376.145000001998","audio-button-response","15","198990","0.0-11.0-0.4","51710","","stimuli/long/c-do8.mp3","12","","",""
"","14506.889999996929","audio-button-response","16","213501","0.0-11.0-0.5","51710","","stimuli/long/c-la.mp3","5","","",""
"","13136.435000000347","audio-button-response","17","226642","0.0-11.0-0.6","51710","","stimuli/long/e-re.mp3","1","","",""
"","13821.635000000242","audio-button-response","18","240469","0.0-11.0-0.7","51710","","stimuli/long/a-fi.mp3","10","","",""
"","14189.930000000459","audio-button-response","19","254664","0.0-11.0-0.8","51710","","stimuli/long/c-fi.mp3","10","","",""
"","9653.940000003786","audio-button-response","20","264327","0.0-11.0-0.9","51710","","stimuli/long/a-te.mp3","0","","",""
"","7035.195000004023","audio-button-response","21","271366","0.0-11.0-0.10","51710","","stimuli/long/c-sol.mp3","0","","",""
"","12184.71000000136","audio-button-response","22","283555","0.0-11.0-0.11","51710","","stimuli/long/c-me.mp3","11","","",""
"","10055.51999999443","audio-button-response","23","293614","0.0-11.0-0.12","51710","","stimuli/long/a-sol.mp3","0","","",""
"","9284.169999998994","audio-button-response","24","302903","0.0-11.0-0.13","51710","","stimuli/long/a-ti.mp3","2","","",""
