"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","key_press","response_sequence","melody"
"[{""page_index"":0,""viewing_time"":1684.9500000025728},{""page_index"":1,""viewing_time"":4647.7949999971315},{""page_index"":2,""viewing_time"":1802.93000000529}]","8136.494999998831","instructions","0","8138","0.0-0.0","38531","","","","","",""
"","3378.8649999987683","survey-text","1","11520","0.0-1.0","38531","{""Q0"":""39""}","","","","",""
"","9654.074999998556","survey-text","2","21175","0.0-2.0","38531","{""Q0"":""Finished Terminal Degree""}","","","","",""
"","7798.694999997679","survey-text","3","28975","0.0-3.0","38531","{""Q0"":""Moveable-Do""}","","","","",""
"","2806.7099999971106","survey-text","4","31783","0.0-4.0","38531","{""Q0"":""No""}","","","","",""
"","25166.3400000034","survey-text","5","56950","0.0-5.0","38531","{""Q0"":""Many years, impossible to count weeks""}","","","","",""
"","16959.39499999804","survey-text","6","73910","0.0-6.0","38531","{""Q0"":""8""}","","","","",""
"[{""page_index"":0,""viewing_time"":7038.010000003851},{""page_index"":1,""viewing_time"":14520.189999995637},{""page_index"":2,""viewing_time"":2367.9249999986496}]","23926.47500000021","instructions","7","97837","0.0-7.0","38531","","","","","",""
"","8077.030000000377","audio-button-response","8","105917","0.0-8.0","38531","","stimuli/long/c-do.mp3","0","","",""
"","9381.764999998268","audio-button-response","9","115301","0.0-9.0","38531","","stimuli/long/a-le.mp3","8","","",""
"[{""page_index"":0,""viewing_time"":3822.7499999993597},{""page_index"":1,""viewing_time"":13615.630000000237}]","17438.640000000305","instructions","10","132739","0.0-10.0","38531","","","","","",""
"","8070.485000003828","audio-button-response","11","140812","0.0-11.0-0.0","38531","","stimuli/long/e-fi.mp3","6","","",""
"","7166.219999999157","audio-button-response","12","147980","0.0-11.0-0.1","38531","","stimuli/long/e-do.mp3","0","","",""
"","8198.010000000068","audio-button-response","13","156179","0.0-11.0-0.2","38531","","stimuli/long/a-la.mp3","9","","",""
"","9702.529999995022","audio-button-response","14","165883","0.0-11.0-0.3","38531","","stimuli/long/e-te.mp3","5","","",""
"","7262.439999998605","audio-button-response","15","173147","0.0-11.0-0.4","38531","","stimuli/long/a-sol.mp3","7","","",""
"","10014.835000001767","audio-button-response","16","183163","0.0-11.0-0.5","38531","","stimuli/long/c-la.mp3","2","","",""
"","7598.180000000866","audio-button-response","17","190763","0.0-11.0-0.6","38531","","stimuli/long/a-do.mp3","0","","",""
"","12158.730000002834","audio-button-response","18","202923","0.0-11.0-0.7","38531","","stimuli/long/a-me.mp3","5","","",""
"","7789.974999999686","audio-button-response","19","210714","0.0-11.0-0.8","38531","","stimuli/long/a-do8.mp3","0","","",""
"","7742.5250000014785","audio-button-response","20","218458","0.0-11.0-0.9","38531","","stimuli/long/c-sol.mp3","7","","",""
"","9254.604999994626","audio-button-response","21","227714","0.0-11.0-0.10","38531","","stimuli/long/c-fa.mp3","5","","",""
"","12886.384999997972","audio-button-response","22","240603","0.0-11.0-0.11","38531","","stimuli/long/e-le.mp3","10","","",""
"","9053.870000003371","audio-button-response","23","249658","0.0-11.0-0.12","38531","","stimuli/long/e-la.mp3","9","","",""
"","7302.254999995057","audio-button-response","24","256962","0.0-11.0-0.13","38531","","stimuli/long/e-do8.mp3","0","","",""
"","9726.399999999558","audio-button-response","25","266689","0.0-11.0-0.14","38531","","stimuli/long/c-ra.mp3","8","","",""
"","7286.314999997558","audio-button-response","26","273977","0.0-11.0-0.15","38531","","stimuli/long/c-do8.mp3","0","","",""
"","7629.939999998896","audio-button-response","27","281609","0.0-11.0-0.16","38531","","stimuli/long/c-do.mp3","0","","",""
"","13694.295000001148","audio-button-response","28","295304","0.0-11.0-0.17","38531","","stimuli/long/c-mi.mp3","5","","",""
"","7798.699999999371","audio-button-response","29","303105","0.0-11.0-0.18","38531","","stimuli/long/e-ti.mp3","11","","",""
"","10669.905000002473","audio-button-response","30","313776","0.0-11.0-0.19","38531","","stimuli/long/c-le.mp3","8","","",""
"","9006.470000000263","audio-button-response","31","322784","0.0-11.0-0.20","38531","","stimuli/long/a-mi.mp3","4","","",""
"","7486.864999998943","audio-button-response","32","330272","0.0-11.0-0.21","38531","","stimuli/long/e-fa.mp3","5","","",""
"","12222.654999997758","audio-button-response","33","342496","0.0-11.0-0.22","38531","","stimuli/long/e-me.mp3","3","","",""
"","9286.605000001146","audio-button-response","34","351784","0.0-11.0-0.23","38531","","stimuli/long/a-fi.mp3","6","","",""
"","7974.294999999984","audio-button-response","35","359759","0.0-11.0-0.24","38531","","stimuli/long/a-le.mp3","8","","",""
"","12198.459999999614","audio-button-response","36","371959","0.0-11.0-0.25","38531","","stimuli/long/e-re.mp3","9","","",""
"","7814.064999998664","audio-button-response","37","379775","0.0-11.0-0.26","38531","","stimuli/long/a-ti.mp3","11","","",""
"","8190.110000003187","audio-button-response","38","387966","0.0-11.0-0.27","38531","","stimuli/long/e-sol.mp3","7","","",""
"","8070.739999995567","audio-button-response","39","396038","0.0-11.0-0.28","38531","","stimuli/long/a-re.mp3","2","","",""
"","10838.30499999749","audio-button-response","40","406878","0.0-11.0-0.29","38531","","stimuli/long/c-me.mp3","9","","",""
"","8462.614999996731","audio-button-response","41","415342","0.0-11.0-0.30","38531","","stimuli/long/a-te.mp3","3","","",""
"","7854.415000001609","audio-button-response","42","423198","0.0-11.0-0.31","38531","","stimuli/long/c-re.mp3","2","","",""
"","8622.544999998354","audio-button-response","43","431822","0.0-11.0-0.32","38531","","stimuli/long/c-fi.mp3","6","","",""
"","8022.694999999658","audio-button-response","44","439846","0.0-11.0-0.33","38531","","stimuli/long/a-ra.mp3","8","","",""
"","9253.994999999122","audio-button-response","45","449102","0.0-11.0-0.34","38531","","stimuli/long/e-mi.mp3","4","","",""
