"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","key_press","response_sequence","melody"
"[{""page_index"":0,""viewing_time"":3773},{""page_index"":1,""viewing_time"":6319},{""page_index"":2,""viewing_time"":2126}]","12219","instructions","0","12236","0.0-0.0","66961","","","","","",""
"","2813","survey-text","1","15051","0.0-1.0","66961","{""Q0"":""26""}","","","","",""
"","18481","survey-text","2","33535","0.0-2.0","66961","{""Q0"":""Associates""}","","","","",""
"","11193","survey-text","3","44729","0.0-3.0","66961","{""Q0"":""Moveable Do""}","","","","",""
"","4899","survey-text","4","49630","0.0-4.0","66961","{""Q0"":""no""}","","","","",""
"","9619","survey-text","5","59249","0.0-5.0","66961","{""Q0"":""90 weeks""}","","","","",""
"","7745","survey-text","6","66996","0.0-6.0","66961","{""Q0"":""0""}","","","","",""
"[{""page_index"":0,""viewing_time"":3354},{""page_index"":1,""viewing_time"":13019},{""page_index"":2,""viewing_time"":2814}]","19187","instructions","7","86183","0.0-7.0","66961","","","","","",""
"","9651","audio-button-response","8","95838","0.0-8.0","66961","","stimuli/long/c-do.mp3","0","","",""
"","10635","audio-button-response","9","106476","0.0-9.0","66961","","stimuli/long/a-le.mp3","8","","",""
"[{""page_index"":0,""viewing_time"":20529},{""page_index"":1,""viewing_time"":358284}]","378813","instructions","10","485290","0.0-10.0","66961","","","","","",""
"","8159","audio-button-response","11","493451","0.0-11.0-0.0","66961","","stimuli/long/e-do.mp3","0","","",""
"","9413","audio-button-response","12","502866","0.0-11.0-0.1","66961","","stimuli/long/a-sol.mp3","7","","",""
"","null","audio-button-response","13","522867","0.0-11.0-0.2","66961","","stimuli/long/c-ra.mp3","null","","",""
"","15332","audio-button-response","14","538200","0.0-11.0-0.3","66961","","stimuli/long/c-fa.mp3","3","","",""
"","19904","audio-button-response","15","558104","0.0-11.0-0.4","66961","","stimuli/long/c-le.mp3","5","","",""
"","15520","audio-button-response","16","573626","0.0-11.0-0.5","66961","","stimuli/long/e-fa.mp3","5","","",""
"","null","audio-button-response","17","593628","0.0-11.0-0.6","66961","","stimuli/long/c-ti.mp3","null","","",""
"","10334","audio-button-response","18","603963","0.0-11.0-0.7","66961","","stimuli/long/e-te.mp3","10","","",""
"","16491","audio-button-response","19","620455","0.0-11.0-0.8","66961","","stimuli/long/c-la.mp3","9","","",""
"","11627","audio-button-response","20","632084","0.0-11.0-0.9","66961","","stimuli/long/a-ti.mp3","6","","",""
"","11087","audio-button-response","21","643172","0.0-11.0-0.10","66961","","stimuli/long/e-ra.mp3","1","","",""
"","14551","audio-button-response","22","657726","0.0-11.0-0.11","66961","","stimuli/long/e-me.mp3","5","","",""
"","7790","audio-button-response","23","665518","0.0-11.0-0.12","66961","","stimuli/long/a-do.mp3","0","","",""
"","15685","audio-button-response","24","681204","0.0-11.0-0.13","66961","","stimuli/long/a-me.mp3","10","","",""
"","11070","audio-button-response","25","692274","0.0-11.0-0.14","66961","","stimuli/long/c-mi.mp3","7","","",""
"","9316","audio-button-response","26","701592","0.0-11.0-0.15","66961","","stimuli/long/a-re.mp3","2","","",""
"","13985","audio-button-response","27","715577","0.0-11.0-0.16","66961","","stimuli/long/e-fi.mp3","6","","",""
"","11801","audio-button-response","28","727380","0.0-11.0-0.17","66961","","stimuli/long/e-la.mp3","5","","",""
"","7473","audio-button-response","29","734855","0.0-11.0-0.18","66961","","stimuli/long/c-do.mp3","0","","",""
"","8018","audio-button-response","30","742873","0.0-11.0-0.19","66961","","stimuli/long/a-do8.mp3","12","","",""
"","15005","audio-button-response","31","757879","0.0-11.0-0.20","66961","","stimuli/long/c-me.mp3","2","","",""
"","null","audio-button-response","32","777880","0.0-11.0-0.21","66961","","stimuli/long/e-ti.mp3","null","","",""
"","8559","audio-button-response","33","786438","0.0-11.0-0.22","66961","","stimuli/long/a-ra.mp3","1","","",""
"","12627","audio-button-response","34","799066","0.0-11.0-0.23","66961","","stimuli/long/a-le.mp3","2","","",""
"","9337","audio-button-response","35","808405","0.0-11.0-0.24","66961","","stimuli/long/c-sol.mp3","7","","",""
"","12278","audio-button-response","36","820684","0.0-11.0-0.25","66961","","stimuli/long/e-re.mp3","5","","",""
"","11186","audio-button-response","37","831870","0.0-11.0-0.26","66961","","stimuli/long/a-te.mp3","8","","",""
"","15935","audio-button-response","38","847807","0.0-11.0-0.27","66961","","stimuli/long/a-fi.mp3","10","","",""
"","9211","audio-button-response","39","857020","0.0-11.0-0.28","66961","","stimuli/long/e-sol.mp3","7","","",""
"","11317","audio-button-response","40","868338","0.0-11.0-0.29","66961","","stimuli/long/a-mi.mp3","4","","",""
"","16943","audio-button-response","41","885283","0.0-11.0-0.30","66961","","stimuli/long/e-le.mp3","9","","",""
"","7273","audio-button-response","42","892557","0.0-11.0-0.31","66961","","stimuli/long/e-do8.mp3","12","","",""
"","10891","audio-button-response","43","903449","0.0-11.0-0.32","66961","","stimuli/long/e-mi.mp3","4","","",""
"","12656","audio-button-response","44","916106","0.0-11.0-0.33","66961","","stimuli/long/a-la.mp3","5","","",""
"","7244","audio-button-response","45","923351","0.0-11.0-0.34","66961","","stimuli/long/c-do8.mp3","12","","",""
"","8431","audio-button-response","46","931784","0.0-11.0-0.35","66961","","stimuli/long/c-re.mp3","2","","",""
"","8858","audio-button-response","47","940643","0.0-11.0-0.36","66961","","stimuli/long/a-fa.mp3","5","","",""
