"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","responses","stimulus","button_pressed","key_press","response_sequence","melody"
"[{""page_index"":0,""viewing_time"":1919.2199999233708},{""page_index"":1,""viewing_time"":125.6350000621751},{""page_index"":2,""viewing_time"":2579.674999928102}]","4625.189999933355","instructions","0","4649","0.0-0.0","6084","","","","","",""
"","2393.690000055358","survey-text","1","7051","0.0-1.0","6084","{""Q0"":""20""}","","","","",""
"","7751.400000066496","survey-text","2","14804","0.0-2.0","6084","{""Q0"":""Bachelor's in progress""}","","","","",""
"","8204.535000026226","survey-text","3","23009","0.0-3.0","6084","{""Q0"":""moveable-do""}","","","","",""
"","3015.339999925345","survey-text","4","26026","0.0-4.0","6084","{""Q0"":""Yes""}","","","","",""
"","5623.845000052825","survey-text","5","31650","0.0-5.0","6084","{""Q0"":""30 weeks""}","","","","",""
"","7285.430000047199","survey-text","6","38937","0.0-6.0","6084","{""Q0"":""0""}","","","","",""
"[{""page_index"":0,""viewing_time"":2072.3949999082834},{""page_index"":1,""viewing_time"":21272.36000006087},{""page_index"":2,""viewing_time"":1873.3749999664724}]","25218.69499993045","instructions","7","64157","0.0-7.0","6084","","","","","",""
"","11195.869999937713","audio-button-response","8","75360","0.0-8.0","6084","","stimuli/long/c-do.mp3","0","","",""
"","10961.039999965578","audio-button-response","9","86322","0.0-9.0","6084","","stimuli/long/a-le.mp3","8","","",""
"[{""page_index"":0,""viewing_time"":5600.384999997914},{""page_index"":1,""viewing_time"":39869.2850000225}]","45469.969999976456","instructions","10","131793","0.0-10.0","6084","","","","","",""
"","11347.219999996014","audio-button-response","11","143142","0.0-11.0-0.0","6084","","stimuli/long/c-re.mp3","2","","",""
"","8159.285000059754","audio-button-response","12","151304","0.0-11.0-0.1","6084","","stimuli/long/c-fa.mp3","5","","",""
"","8745.789999957196","audio-button-response","13","160051","0.0-11.0-0.2","6084","","stimuli/long/e-le.mp3","8","","",""
"","8393.500000005588","audio-button-response","14","168446","0.0-11.0-0.3","6084","","stimuli/long/a-sol.mp3","7","","",""
"","8839.090000023134","audio-button-response","15","177287","0.0-11.0-0.4","6084","","stimuli/long/a-re.mp3","2","","",""
"","10139.119999948889","audio-button-response","16","187428","0.0-11.0-0.5","6084","","stimuli/long/e-te.mp3","10","","",""
"","9032.239999971353","audio-button-response","17","196462","0.0-11.0-0.6","6084","","stimuli/long/e-ti.mp3","11","","",""
"","10113.604999962263","audio-button-response","18","206577","0.0-11.0-0.7","6084","","stimuli/long/c-le.mp3","8","","",""
"","12911.865000030957","audio-button-response","19","219490","0.0-11.0-0.8","6084","","stimuli/long/a-fi.mp3","6","","",""
"","8254.769999999553","audio-button-response","20","227747","0.0-11.0-0.9","6084","","stimuli/long/a-mi.mp3","4","","",""
"","8471.030000015162","audio-button-response","21","236219","0.0-11.0-0.10","6084","","stimuli/long/e-do8.mp3","0","","",""
"","10148.12999998685","audio-button-response","22","246370","0.0-11.0-0.11","6084","","stimuli/long/e-mi.mp3","4","","",""
"","11815.299999900162","audio-button-response","23","258187","0.0-11.0-0.12","6084","","stimuli/long/a-la.mp3","9","","",""
"","10455.23000007961","audio-button-response","24","268644","0.0-11.0-0.13","6084","","stimuli/long/e-ra.mp3","1","","",""
"","10332.444999949075","audio-button-response","25","278979","0.0-11.0-0.14","6084","","stimuli/long/a-te.mp3","10","","",""
"","9175.93999998644","audio-button-response","26","288157","0.0-11.0-0.15","6084","","stimuli/long/a-me.mp3","3","","",""
"","8458.749999990687","audio-button-response","27","296618","0.0-11.0-0.16","6084","","stimuli/long/c-mi.mp3","3","","",""
"","9540.720000048168","audio-button-response","28","306160","0.0-11.0-0.17","6084","","stimuli/long/c-me.mp3","3","","",""
"","9892.435000045225","audio-button-response","29","316054","0.0-11.0-0.18","6084","","stimuli/long/c-fi.mp3","6","","",""
"","8418.23499999009","audio-button-response","30","324474","0.0-11.0-0.19","6084","","stimuli/long/e-sol.mp3","7","","",""
"","8039.4150000065565","audio-button-response","31","332515","0.0-11.0-0.20","6084","","stimuli/long/c-do.mp3","0","","",""
